time,keyword,message,asin,brand,title,position,locale
"2018-05-23 08:37:46","daniel wellington",,B01HMVA644,Alienwork,,5,DE
"2018-05-23 08:37:46","daniel wellington",,B01GYKVDWS,Gemony,,6,DE
"2018-05-23 08:37:46","daniel wellington",,B01GYHEXZA,Gemony,,7,DE
"2018-05-23 08:37:46","daniel wellington",,B075ZR9W31,ZEMGE,,8,DE
"2018-05-23 08:37:46","daniel wellington",,B01NA8Y1E7,Alienwork,,9,DE
"2018-05-23 08:37:46","daniel wellington",,B01N47KXCU,MAMONA,,10,DE
"2018-05-23 08:37:48","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-23 08:37:50","casio uhr",,B001ES9KRQ,Casio,,2,DE
"2018-05-23 08:37:50","casio uhr",,B015ZXKOFM,Casio,,3,DE
"2018-05-23 08:37:50","casio uhr",,B00USEG4DA,Casio,,4,DE
"2018-05-23 08:37:50","casio uhr",,B0055BWXF4,Fossil,,5,DE
"2018-05-23 08:37:50","casio uhr",,B01N0AQTPP,Fossil,,6,DE
"2018-05-23 08:37:50","casio uhr",,B01MG490WO,Sopoby,,7,DE
"2018-05-23 08:37:50","casio uhr",,B0714DNXH8,Benyar,,8,DE
"2018-05-23 08:37:35","casio uhr",,B0175XIO9S,GreenTreen,,9,DE
"2018-05-23 08:37:50","casio uhr",,B06XSNMZDS,Stuhrling,,10,DE
"2018-05-23 08:37:48",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1,DE
"2018-05-23 08:37:54",citizen,,B004U208K6,Citizen,,2,DE
"2018-05-23 08:37:54",citizen,,B00492D2MI,FIREFOX,,3,DE
"2018-05-23 08:37:54",citizen,,B073XH855T,"LAD WEATHER",,4,DE
"2018-05-23 08:37:54",citizen,,B0049299WK,FIREFOX,,5,DE
"2018-05-23 08:37:54",citizen,,B0051OAB4A,FIREFOX,,6,DE
"2018-05-23 08:37:54",citizen,,B06XDH2MVN,"LAD WEATHER",,7,DE
"2018-05-23 08:37:52",swatch,,,,,1,DE
"2018-05-23 08:37:52","ice watch",,,,,1,DE
"2018-05-23 08:37:54","ice watch",,B002JCSB1W,Ice-Watch,,2,DE
"2018-05-23 08:37:54","ice watch",,B00LBN3IBS,Ice-Watch,,3,DE
"2018-05-23 08:37:58","ice watch",,B009BEOAGQ,Fossil,,4,DE
"2018-05-23 08:37:35","ice watch",,B0175XIO9S,GreenTreen,,5,DE
"2018-05-23 08:37:58","ice watch",,B071JBHSS7,MAMONA,,6,DE
"2018-05-23 08:37:58","ice watch",,B009BEO81I,Fossil,,7,DE
"2018-05-23 08:37:56",tissot,,,,,1,DE
"2018-05-23 08:37:58",tissot,,B004EI267Y,Tissot,,2,DE
"2018-05-23 08:37:58",tissot,,B00XR5WSQO,Tissot,,3,DE
"2018-05-23 08:37:58",tissot,,B001BWY00C,Tissot,,4,DE
"2018-05-23 08:37:58",tissot,,B012E3XIA4,Tissot,,5,DE
"2018-05-23 08:37:58",tissot,,B0029MXKNG,Tissot,,6,DE
"2018-05-23 08:37:58",tissot,,B004R1R1XC,Tissot,,7,DE
"2018-05-23 08:38:00",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1,DE
"2018-05-23 08:38:02",automatikuhr,,B00KPUVJV4,Selva,,2,DE
"2018-05-23 08:38:02",automatikuhr,,B00KPZ3BFQ,Selva,,3,DE
"2018-05-23 08:38:02",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,4,DE
"2018-05-23 08:38:02",automatikuhr,,B079183HN4,Time,,5,DE
"2018-05-23 08:38:02",automatikuhr,,B00D7620GG,,,6,DE
"2018-05-23 08:38:02",automatikuhr,,B007NU6XUG,Richtenburg,,7,DE
"2018-05-23 08:38:00",armbanduhr herren,"Unsere DETOMASO Topseller",,DETOMASO,,1,DE
"2018-05-23 08:38:00",armbanduhr damen,"Deutsche Markenuhr mit Stoppuhr & 100M wasserdicht",,"AS DE PIQUE",,1,DE
"2018-05-23 08:38:00",damenuhr rosegold,"Roségold Uhr von classygood.",,classygood.,,1,DE
"2018-05-23 08:38:06",damenuhr rosegold,,B00DIYA22G,Time,,2,DE
"2018-05-23 08:38:06",damenuhr rosegold,,B01ANAKKZG,Time,,3,DE
"2018-05-23 08:38:06",damenuhr rosegold,,B005M75F4M,"Michael Kors",,4,DE
"2018-05-23 08:38:06",damenuhr rosegold,,B019H4XN1C,"Michael Kors",,5,DE
"2018-05-23 08:38:06",damenuhr rosegold,,B00CKP02P6,"Michael Kors",,6,DE
"2018-05-23 08:38:06",damenuhr rosegold,,B018MLDFBY,"Moog Paris",,7,DE
"2018-05-23 08:38:04",breil,,,,,1,DE
"2018-05-23 08:38:04","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-23 08:38:06","superdry uhr",,B0755DM3TW,Alienwork,,2,DE
"2018-05-23 08:38:06","superdry uhr",,B01D8KBMUU,Alienwork,,3,DE
"2018-05-23 08:38:10","superdry uhr",,B01N1TC48X,SONGDU,,4,DE
"2018-05-23 08:38:10","superdry uhr",,B0175IU2J8,Alienwork,,5,DE
"2018-05-23 08:38:10","superdry uhr",,B00RGW4YHA,Alienwork,,6,DE
"2018-05-23 08:38:10","superdry uhr",,B074C2XBFM,Alienwork,,7,DE
"2018-05-23 08:38:08",breil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-23 08:38:10",breil uhr,,B007R3IVO0,Breil,,2,DE
"2018-05-23 08:38:10",breil uhr,,B00SJ1BGD2,Breil,,3,DE
"2018-05-23 08:38:10",breil uhr,,B00SJ1BICQ,Breil,,4,DE
"2018-05-23 08:38:10",breil uhr,,B0777R4P9X,"Breil HIP HOP",,5,DE
"2018-05-23 08:38:10",breil uhr,,B075MV3132,"Breil HIP HOP",,6,DE
"2018-05-23 08:38:14",breil uhr,,B0124MAK9C,Breil,,7,DE
"2018-05-23 08:38:12",breil herrenuhren,,,,,1,DE
"2018-05-23 08:38:14",breil herrenuhren,,B01J3R6OPU,GreenTreen,,2,DE
"2018-05-23 08:38:14",breil herrenuhren,,B00N8SPGPK,Breil,,3,DE
"2018-05-23 08:38:14",breil herrenuhren,,B07B5DMGJP,Benyar,,4,DE
"2018-05-23 08:38:14",breil herrenuhren,,B00N8SP75E,Breil,,5,DE
"2018-05-23 08:38:14",breil herrenuhren,,B01MTLPOYZ,"BREIL TRIBE WATCHES",,6,DE
"2018-05-23 08:38:14",breil herrenuhren,,B000KB07ZC,Breil,,7,DE
"2018-05-23 08:38:12",breil damenuhr,"BUREI Armbanduhren für Damen",,BUREI,,1,DE
"2018-05-23 08:38:14",breil damenuhr,,B00JSM7JKK,,,2,DE
"2018-05-23 08:38:18",breil damenuhr,,B00BEY1YY2,Breil,,3,DE
"2018-05-23 08:38:18",breil damenuhr,,B00XGNNQ0E,Breil,,4,DE
"2018-05-23 08:38:18",breil damenuhr,,B004GHW93E,Breil,,5,DE
"2018-05-23 08:38:10",breil damenuhr,,B007R3IVO0,Breil,,6,DE
"2018-05-23 08:38:18",breil damenuhr,,B00YHMIF4K,Breil,,7,DE
"2018-05-23 08:38:16","hip hop uhr","Hip Hop Pullover für Herren",,semen,,1,DE
"2018-05-23 08:38:18","hip hop uhr",,B0797TCFKR,"Hip Hop",,2,DE
"2018-05-23 08:38:18","hip hop uhr",,B01M0V68E6,"Hip Hop",,3,DE
"2018-05-23 08:38:18","hip hop uhr",,B01IF0X9P4,"Hip Hop",,4,DE
"2018-05-23 08:38:18","hip hop uhr",,B00SJ1C0ZU,"Hip Hop",,5,DE
"2018-05-23 08:38:18","hip hop uhr",,B01EX7747C,"Hip Hop",,6,DE
"2018-05-23 08:38:21","hip hop uhr",,B075MVF67L,"Breil HIP HOP",,7,DE
"2018-05-23 18:13:32","casio uhr",,B00LRFC280,Alienwork,,7,DE
"2018-05-23 18:13:18","casio uhr",,B0175XIO9S,GreenTreen,,8,DE
"2018-05-23 18:13:32","casio uhr",,B074N3KGPZ,CIVO,,6,DE
"2018-05-23 18:13:32","casio uhr",,B01MG490WO,Sopoby,,5,DE
"2018-05-23 18:13:32","casio uhr",,B00USEG4DA,Casio,,4,DE
"2018-05-23 18:13:32","casio uhr",,B015ZXKOFM,Casio,,3,DE
"2018-05-23 18:13:32","casio uhr",,B001ES9KRQ,Casio,,2,DE
"2018-05-23 18:13:31","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-23 18:13:27","daniel wellington",,B01GYI2AQ8,Gemony,,10,DE
"2018-05-23 18:13:27","daniel wellington",,B01GYKEYJC,Gemony,,9,DE
"2018-05-23 18:13:27","daniel wellington",,B01N47KXCU,MAMONA,,8,DE
"2018-05-23 18:13:27","daniel wellington",,B0178LFB3O,Alienwork,,7,DE
"2018-05-23 18:13:27","daniel wellington",,B01NA8Y1E7,Alienwork,,6,DE
"2018-05-23 18:13:27","daniel wellington",,B01GYHEXZA,Gemony,,5,DE
"2018-05-23 18:13:27","daniel wellington",,B01GYKVDWS,Gemony,,4,DE
"2018-05-23 18:13:27","daniel wellington",,B01HMVA644,Alienwork,,3,DE
"2018-05-23 18:13:27","daniel wellington",,B076HC68GF,"Daniel Wellington",,2,DE
"2018-05-23 18:13:25","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-23 18:13:16",Armbanduhr,,,,,1,DE
"2018-05-23 18:13:18",Damenuhr,,B07CMYV771,Zeitholz,,4,DE
"2018-05-23 18:13:18",Damenuhr,,B07CN5VYQ9,Zeitholz,,3,DE
"2018-05-23 18:13:18",Damenuhr,,B07CMYR7D6,Zeitholz,,2,DE
"2018-05-23 18:13:16",Damenuhr,,,,,1,DE
"2018-05-23 18:13:16",Herrenuhr,,,,,1,DE
"2018-05-23 18:13:18",fossil uhr,,B01NAS49KX,MODUN,,7,DE
"2018-05-23 18:13:18",fossil uhr,,B0175XIO9S,GreenTreen,,6,DE
"2018-05-23 18:13:18",fossil uhr,,B07588GJ1K,Alienwork,,5,DE
"2018-05-23 18:13:18",fossil uhr,,B06XXH9THH,Fossil,,4,DE
"2018-05-23 18:13:10",fossil uhr,,B00FWX7DQO,Fossil,,3,DE
"2018-05-23 18:13:10",fossil uhr,,B0792ZNMPG,Fossil,,2,DE
"2018-05-23 18:13:07",fossil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-23 18:13:10",uhr,,B001GO8UIS,Technoline,,7,DE
"2018-05-23 18:13:10",uhr,,B00D8ZNZR4,Unbekannt,,6,DE
"2018-05-23 18:13:10",uhr,,B001GO79LC,Technoline,,5,DE
"2018-05-23 18:13:10",uhr,,B002I5YMMW,Technoline,,4,DE
"2018-05-23 18:13:10",uhr,,B0732PNCJ7,Eventronic,,3,DE
"2018-05-23 18:13:10",uhr,,B075L4D9JG,Baban,,2,DE
"2018-05-23 18:13:07",uhr,"Exklusive Uhren für Frauen",,Granton,,1,DE
"2018-05-25 07:20:15",breil herrenuhren,"BUREI Herrenuhr Kollektion",,BUREI,,1,DE
"2018-05-25 07:20:17",breil uhr,,B075MV3132,"Breil HIP HOP",,7,DE
"2018-05-25 07:20:17",breil uhr,,B0124MAK9C,Breil,,6,DE
"2018-05-25 07:20:17",breil uhr,,B00SJ1BGD2,Breil,,5,DE
"2018-05-25 07:20:17",breil uhr,,B00SJ1BICQ,Breil,,4,DE
"2018-05-25 07:20:13",breil uhr,,B06XBH181F,Breil,,3,DE
"2018-05-25 07:20:13",breil uhr,,B007R3IVO0,Breil,,2,DE
"2018-05-25 07:20:11",breil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-25 07:20:13","superdry uhr",,B074C2XBFM,Alienwork,,7,DE
"2018-05-25 07:20:13","superdry uhr",,B00RGW4YHA,Alienwork,,6,DE
"2018-05-25 07:20:13","superdry uhr",,B01D8KBMUU,Alienwork,,5,DE
"2018-05-25 07:20:13","superdry uhr",,B01N1TC48X,SONGDU,,4,DE
"2018-05-25 07:20:13","superdry uhr",,B0175IU2J8,Alienwork,,3,DE
"2018-05-25 07:20:13","superdry uhr",,B0755DM3TW,Alienwork,,2,DE
"2018-05-25 07:20:11","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-25 07:20:09",breil,,B00XGNNQ0E,Breil,,2,DE
"2018-05-25 07:20:06",breil,,,,,1,DE
"2018-05-25 07:20:09",damenuhr rosegold,,B079SZG5YP,Granton,,5,DE
"2018-05-25 07:20:09",damenuhr rosegold,,B01ALKEX6U,Time,,4,DE
"2018-05-25 07:20:09",damenuhr rosegold,,B01ANAKKZG,Time,,3,DE
"2018-05-25 07:20:09",damenuhr rosegold,,B00DIYA22G,Time,,2,DE
"2018-05-25 07:20:06",damenuhr rosegold,"Die stylische Uhr mit smarten Funktionen",,"Fossil Europe",,1,DE
"2018-05-25 07:20:06",armbanduhr damen,Damenuhr,,TIME100,,1,DE
"2018-05-25 07:20:06",armbanduhr herren,"Unsere DETOMASO Topseller",,DETOMASO,,1,DE
"2018-05-25 07:20:09",automatikuhr,,B00D7620GG,,,7,DE
"2018-05-25 07:20:04",automatikuhr,,B007NU6XUG,Richtenburg,,6,DE
"2018-05-25 07:20:04",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,5,DE
"2018-05-25 07:20:04",automatikuhr,,B06XBMHMD7,Makeløs,,4,DE
"2018-05-25 07:20:04",automatikuhr,,B07D3WY4HD,Makeløs,,3,DE
"2018-05-25 07:20:04",automatikuhr,,B06XBZMXQY,Makeløs,,2,DE
"2018-05-25 07:20:04",tissot,,B012E3XIA4,Tissot,,4,DE
"2018-05-25 07:20:02",automatikuhr,"Automatische Luxusarmbanduhr",,"Stuhrling Original",,1,DE
"2018-05-25 07:20:04",tissot,,B0029MXKNG,Tissot,,3,DE
"2018-05-25 07:20:04",tissot,,B010NUH194,Tissot,,2,DE
"2018-05-25 07:20:02",tissot,,,,,1,DE
"2018-05-25 07:20:00","ice watch",,B071JBHSS7,MAMONA,,7,DE
"2018-05-25 07:19:53","ice watch",,B0175XIO9S,GreenTreen,,6,DE
"2018-05-25 07:20:00","ice watch",,B009BEO81I,Fossil,,5,DE
"2018-05-25 07:20:00","ice watch",,B009BEOAGQ,Fossil,,4,DE
"2018-05-25 07:20:00","ice watch",,B00FYHT32U,Ice-Watch,,3,DE
"2018-05-25 07:20:00","ice watch",,B002JCSB1W,Ice-Watch,,2,DE
"2018-05-25 07:19:58","ice watch",,,,,1,DE
"2018-05-25 07:20:00",swatch,,B01N21DKSH,Swatch,,7,DE
"2018-05-25 07:20:00",swatch,,B0019M2ITY,Swatch,,6,DE
"2018-05-25 07:20:00",swatch,,B0131Y1U6E,Burgmeister,,5,DE
"2018-05-25 07:20:00",swatch,,B01IFH9QOU,Swatch,,4,DE
"2018-05-25 07:19:56",swatch,,B019VQ6CLO,Swatch,,3,DE
"2018-05-25 07:19:56",swatch,,B004I1KJLM,Swatch,,2,DE
"2018-05-25 07:19:54",swatch,,,,,1,DE
"2018-05-25 07:19:56",citizen,,B06XDH2MVN,"LAD WEATHER",,6,DE
"2018-05-25 07:19:56",citizen,,B01NCF1RON,"LAD WEATHER",,7,DE
"2018-05-25 07:19:56",citizen,,B00492D2MI,FIREFOX,,5,DE
"2018-05-25 07:19:56",citizen,,B073XH855T,"LAD WEATHER",,4,DE
"2018-05-25 07:19:56",citizen,,B00D12XVI2,Citizen,,2,DE
"2018-05-25 07:19:56",citizen,,B01FWKZ1X8,,,3,DE
"2018-05-25 07:19:54",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1,DE
"2018-05-25 07:19:53","casio uhr",,B07512J7SN,SIBOSUN,,10,DE
"2018-05-25 07:19:53","casio uhr",,B0175XIO9S,GreenTreen,,9,DE
"2018-05-25 07:19:53","casio uhr",,B0714DNXH8,Benyar,,8,DE
"2018-05-25 07:19:53","casio uhr",,B07BK3RF8K,Affute,,6,DE
"2018-05-25 07:19:53","casio uhr",,B01MG490WO,Sopoby,,7,DE
"2018-05-25 07:19:53","casio uhr",,B0055BWXF4,Fossil,,5,DE
"2018-05-25 07:19:53","casio uhr",,B00USEG4DA,Casio,,4,DE
"2018-05-25 07:19:53","casio uhr",,B015ZXKOFM,Casio,,3,DE
"2018-05-25 07:19:53","casio uhr",,B001ES9KRQ,Casio,,2,DE
"2018-05-25 07:19:50","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-25 07:19:48","daniel wellington",,B075ZPQ6RC,ZEMGE,,10,DE
"2018-05-25 07:19:48","daniel wellington",,B075ZR9W31,ZEMGE,,9,DE
"2018-05-25 07:19:48","daniel wellington",,B01N47KXCU,MAMONA,,8,DE
"2018-05-25 07:19:48","daniel wellington",,B00FF8CDSO,Fossil,,7,DE
"2018-05-25 07:19:48","daniel wellington",,B00RK4SE5M,Fossil,,5,DE
"2018-05-25 07:19:48","daniel wellington",,B01NA8Y1E7,Alienwork,,6,DE
"2018-05-25 07:19:48","daniel wellington",,B01GYKVDWS,Gemony,,4,DE
"2018-05-25 07:19:48","daniel wellington",,B01GYHEXZA,Gemony,,3,DE
"2018-05-25 07:19:48","daniel wellington",,B076HC68GF,"Daniel Wellington",,2,DE
"2018-05-25 07:19:42",Armbanduhr,,,,,1,DE
"2018-05-25 07:19:46","daniel wellington","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-25 07:19:42",Damenuhr,,,,,1,DE
"2018-05-25 07:19:44",Herrenuhr,,B07B3T78P1,OCYCLONE,,4,DE
"2018-05-25 07:19:44",Herrenuhr,,B074GQMNW4,Fossil,,3,DE
"2018-05-25 07:19:44",Herrenuhr,,B078TFVY93,Icheckey,,2,DE
"2018-05-25 07:19:42",Herrenuhr,,,,,1,DE
"2018-05-25 07:19:44",fossil uhr,,B00O1ZA7DK,Skagen,,7,DE
"2018-05-25 07:19:44",fossil uhr,,B002QXUTG4,"Michael Kors",,6,DE
"2018-05-25 07:19:44",fossil uhr,,B077TSYM95,Fossil,,5,DE
"2018-05-25 07:19:44",fossil uhr,,B0766YXXM3,Fossil,,4,DE
"2018-05-25 07:19:41",fossil uhr,,B00FWX7DQO,Fossil,,3,DE
"2018-05-25 07:19:41",fossil uhr,,B0792ZNMPG,Fossil,,2,DE
"2018-05-25 07:19:38",fossil uhr,"Die stylische Uhr mit smarten Funktionen",,"Fossil Europe",,1,DE
"2018-05-25 07:19:41",uhr,,B00D8ZNZR4,Unbekannt,,7,DE
"2018-05-25 07:19:41",uhr,,B001GO79LC,Technoline,,6,DE
"2018-05-25 07:19:41",uhr,,B002I5YMMW,Technoline,,5,DE
"2018-05-25 07:19:41",uhr,,B077QVTHW7,Xagoo,,4,DE
"2018-05-25 07:19:41",uhr,,B00RJW44GS,SSITG,,3,DE
"2018-05-25 07:19:41",uhr,,B0732PNCJ7,Eventronic,,2,DE
"2018-05-25 07:19:38",uhr,"Ein erster Blick auf Fitbit Versa",,Fitbit,,1,DE
"2018-05-24 17:59:45","hip hop uhr",,B075MVFCMB,"Breil HIP HOP",,7,DE
"2018-05-24 17:59:45","hip hop uhr",,B0797TCFKR,"Hip Hop",,6,DE
"2018-05-24 17:59:45","hip hop uhr",,B00SJ1C0ZU,"Hip Hop",,5,DE
"2018-05-24 17:59:45","hip hop uhr",,B01EX76OW8,"Hip Hop",,3,DE
"2018-05-24 17:59:45","hip hop uhr",,B01IF0X9P4,"Hip Hop",,4,DE
"2018-05-24 17:59:45","hip hop uhr",,B01EX7747C,"Hip Hop",,2,DE
"2018-05-24 17:59:43","hip hop uhr","Hip Hop Pullover für Herren",,semen,,1,DE
"2018-05-24 17:59:41",breil damenuhr,,B00YHMIF4K,Breil,,7,DE
"2018-05-24 17:59:37",breil damenuhr,,B007R3IVO0,Breil,,6,DE
"2018-05-24 17:59:41",breil damenuhr,,B004GHW93E,Breil,,5,DE
"2018-05-24 17:59:41",breil damenuhr,,B00XGNNQ0E,Breil,,4,DE
"2018-05-24 17:59:41",breil damenuhr,,B00JSM7JKK,,,2,DE
"2018-05-24 17:59:41",breil damenuhr,,B00BEY1YY2,Breil,,3,DE
"2018-05-24 17:59:39",breil damenuhr,"BUREI Armbanduhren für Damen",,BUREI,,1,DE
"2018-05-24 17:59:41",breil herrenuhren,,B000KB07ZC,Breil,,7,DE
"2018-05-24 17:59:41",breil herrenuhren,,B01MTLPOYZ,"BREIL TRIBE WATCHES",,6,DE
"2018-05-24 17:59:41",breil herrenuhren,,B00N8SPGPK,Breil,,5,DE
"2018-05-24 17:59:41",breil herrenuhren,,B00N8SP75E,Breil,,4,DE
"2018-05-24 17:59:37",breil herrenuhren,,B07B5DMGJP,Benyar,,3,DE
"2018-05-24 17:59:37",breil herrenuhren,,B01J3R6OPU,GreenTreen,,2,DE
"2018-05-24 17:59:35",breil herrenuhren,"BUREI Herrenuhr Kollektion",,BUREI,,1,DE
"2018-05-24 17:59:37",breil uhr,,B0777R4P9X,"Breil HIP HOP",,7,DE
"2018-05-24 17:59:37",breil uhr,,B0124MAK9C,Breil,,6,DE
"2018-05-24 17:59:37",breil uhr,,B075MV3132,"Breil HIP HOP",,5,DE
"2018-05-24 17:59:37",breil uhr,,B00SJ1BICQ,Breil,,3,DE
"2018-05-24 17:59:37",breil uhr,,B00SJ1BGD2,Breil,,4,DE
"2018-05-24 17:59:37",breil uhr,,B007R3IVO0,Breil,,2,DE
"2018-05-24 17:59:35",breil uhr,"Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-24 17:59:33","superdry uhr",,B074C2XBFM,Alienwork,,7,DE
"2018-05-24 17:59:33","superdry uhr",,B00RGW4YHA,Alienwork,,6,DE
"2018-05-24 17:59:33","superdry uhr",,B01D8KBMUU,Alienwork,,5,DE
"2018-05-24 17:59:33","superdry uhr",,B01N1TC48X,SONGDU,,4,DE
"2018-05-24 17:59:33","superdry uhr",,B0175IU2J8,Alienwork,,3,DE
"2018-05-24 17:59:33","superdry uhr",,B0755DM3TW,Alienwork,,2,DE
"2018-05-24 17:59:31","superdry uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-24 17:59:31",breil,,,,,1,DE
"2018-05-24 17:59:21",damenuhr rosegold,,B071JBHSS7,MAMONA,,7,DE
"2018-05-24 17:59:33",damenuhr rosegold,,B079C18PQN,classygood.,,6,DE
"2018-05-24 17:59:33",damenuhr rosegold,,B00KRGD3LK,"Bering Time",,5,DE
"2018-05-24 17:59:29",damenuhr rosegold,,B076DDLQFD,"New Trend - Love for Accessories",,4,DE
"2018-05-24 17:59:29",damenuhr rosegold,,B01ANAKKZG,Time,,3,DE
"2018-05-24 17:59:29",damenuhr rosegold,,B00DIYA22G,Time,,2,DE
"2018-05-24 17:59:27",damenuhr rosegold,"Luxus ist erschwinglich: Uhren von KOMONO©",,"Komono Watches",,1,DE
"2018-05-24 17:59:27",armbanduhr damen,"Luxus ist erschwinglich: Uhren von KOMONO©",,"Komono Watches",,1,DE
"2018-05-24 17:59:27",armbanduhr herren,"Stuhrling Chronograph Armbanduhr",,"Stuhrling Original",,1,DE
"2018-05-24 17:59:29",automatikuhr,,B00D7620GG,,,7,DE
"2018-05-24 17:59:29",automatikuhr,,B007NU6XUG,Richtenburg,,6,DE
"2018-05-24 17:59:29",automatikuhr,,B071DP2H1Z,"TRIPLE TREE",,5,DE
"2018-05-24 17:59:29",automatikuhr,,B06XBMHMD7,Makeløs,,4,DE
"2018-05-24 17:59:25",automatikuhr,,B07D3WY4HD,Makeløs,,3,DE
"2018-05-24 17:59:25",automatikuhr,,B06XBZMXQY,Makeløs,,2,DE
"2018-05-24 17:59:23",automatikuhr,,,,,1,DE
"2018-05-24 17:59:25",tissot,,B004R1R1XC,Tissot,,7,DE
"2018-05-24 17:59:25",tissot,,B001BWY00C,Tissot,,6,DE
"2018-05-24 17:59:25",tissot,,B012E3XIA4,Tissot,,5,DE
"2018-05-24 17:59:25",tissot,,B00XR5WSQO,Tissot,,4,DE
"2018-05-24 17:59:25",tissot,,B010NUH194,Tissot,,3,DE
"2018-05-24 17:59:25",tissot,,B004EI267Y,Tissot,,2,DE
"2018-05-24 17:59:23",tissot,,,,,1,DE
"2018-05-24 17:59:21","ice watch",,B0092ORZB2,RE:CRON,,7,DE
"2018-05-24 17:59:21","ice watch",,B071JBHSS7,MAMONA,,6,DE
"2018-05-24 17:59:21","ice watch",,B01M1PC4GR,INWET,,5,DE
"2018-05-24 17:59:13","ice watch",,B0175XIO9S,GreenTreen,,4,DE
"2018-05-24 17:59:21","ice watch",,B00FYHT32U,Ice-Watch,,3,DE
"2018-05-24 17:59:21","ice watch",,B00LBN3IBS,Ice-Watch,,2,DE
"2018-05-24 17:59:21",swatch,,B0019M2ITY,Swatch,,7,DE
"2018-05-24 17:59:19","ice watch",,,,,1,DE
"2018-05-24 17:59:21",swatch,,B0131Y1U6E,Burgmeister,,6,DE
"2018-05-24 17:59:21",swatch,,B079XZK295,Swatch,,5,DE
"2018-05-24 17:59:21",swatch,,B004I1KJLM,Swatch,,4,DE
"2018-05-24 17:59:17",swatch,,B019VQ6CLO,Swatch,,3,DE
"2018-05-24 17:59:17",swatch,,B01IFH9QOU,Swatch,,2,DE
"2018-05-24 17:59:15",swatch,,,,,1,DE
"2018-05-24 17:59:17",citizen,,B01NCF1RON,"LAD WEATHER",,7,DE
"2018-05-24 17:59:17",citizen,,B06XDH2MVN,"LAD WEATHER",,6,DE
"2018-05-24 17:59:17",citizen,,B00492D2MI,FIREFOX,,5,DE
"2018-05-24 17:59:17",citizen,,B073XH855T,"LAD WEATHER",,4,DE
"2018-05-24 17:59:17",citizen,,B01FWKZ1X8,,,3,DE
"2018-05-24 17:59:17",citizen,,B00D12XVI2,Citizen,,2,DE
"2018-05-24 17:59:15",citizen,"Die schönsten Chronographen und Uhren für Herren.",,FIREFOX,,1,DE
"2018-05-24 17:59:13","casio uhr",,B0755BXQWF,Zeitholz,,10,DE
"2018-05-24 17:59:13","casio uhr",,B076PMGT39,Taffstyle,,9,DE
"2018-05-24 17:59:13","casio uhr",,B0175XIO9S,GreenTreen,,8,DE
"2018-05-24 17:59:13","casio uhr",,B07D3Z88RV,"Bobo Bird",,7,DE
"2018-05-24 17:59:13","casio uhr",,B00LRFC280,Alienwork,,6,DE
"2018-05-24 17:59:13","casio uhr",,B00USEG4DA,Casio,,4,DE
"2018-05-24 17:59:13","casio uhr",,B01MG490WO,Sopoby,,5,DE
"2018-05-24 17:59:13","casio uhr",,B015ZXKOFM,Casio,,3,DE
"2018-05-24 17:59:13","casio uhr",,B001ES9KRQ,Casio,,2,DE
"2018-05-24 17:59:11","casio uhr","Entdecken Sie die Uhren - Zeitloses Design",,Alienwork,,1,DE
"2018-05-24 17:59:09","daniel wellington",,B01GYI2AQ8,Gemony,,10,DE
"2018-05-24 17:59:09","daniel wellington",,B01GYKEYJC,Gemony,,9,DE
"2018-05-24 17:59:09","daniel wellington",,B01N47KXCU,MAMONA,,8,DE
"2018-05-24 17:59:09","daniel wellington",,B01NA8Y1E7,Alienwork,,7,DE
"2018-05-24 17:59:09","daniel wellington",,B01HMVA644,Alienwork,,6,DE
"2018-05-24 17:59:09","daniel wellington",,B01GYKVDWS,Gemony,,5,DE
"2018-05-24 17:59:09","daniel wellington",,B01GYHEXZA,Gemony,,4,DE
"2018-05-24 17:59:09","daniel wellington",,B076HCQQ9H,"Daniel Wellington",,3,DE
"2018-05-24 17:59:09","daniel wellington",,B076HC68GF,"Daniel Wellington",,2,DE
